snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
Our audit committee has appointed the firm of Ernst & Young LLP, independent registered public accountants, to audit our financial statements for the year ending December 31, 2023	the firm of Ernst & Young LLP, independent registered public accountants, to audit our financial statements for the year ending December 31, 2023	1.0	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.9, 1.0]
Ernst & Young LLP has audited our financial statements since the year ended December 31, 2011	Ernst& Young to serve as our independent registered public accounting firm to audit the financial statements of the Company for the fiscal year ending December31, 2023	0.740033795648483	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.7, 0.8]
The Audit Committee has reviewed and discussed the audited consolidated financial statements contained in the Company’s 2022 Annual Report with management and Ernst& Young	In addition, Ernst& Young has provided the Audit Committee with the written disclosures and the letter required by the applicable requirements of the PCAOB regarding Ernst& Young’s communications with the Audit Committee concerning independence, and the Audit Committee	0.618556853662932	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.6, 0.7]
Ernst& Young has provided the Audit Committee with the written disclosures and the letter required by the applicable requirements of the PCAOB regarding Ernst& Young’s communications with the Audit Committee concerning independence, and the Audit Committee	The Audit Committee of the Board has selected Ernst& Young to serve as our independent registered public accounting firm to audit the financial statements of the Company for the fiscal year ending December31, 2023	0.7003436221165399	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.7, 0.8]
Representatives of Ernst& Young are expected to virtually attend the Annual Meeting where they will be available to respond to appropriate questions	Gartner sees growth of 21.7 per cent year on year for 2023, reaching US$597.3 billion	0.2333120282795264	['ernst & young llp']	['gartner']	0.3553524223488919	US	AU	0.6053652763366699	(0.2, 0.3]
Gartner sees hefty increase in Aussie cloud spend this year	IBM saw a modest 1% gain after earnings while AT&T tumbled 10% on a poor report	0.08014829551131977	['gartner']	['ibm']	0.5935407032832408	AU	US	0.6053652763366699	(-0.001, 0.1]
International Business Machines Corp. rose 0.03% to $126.36	of Baxter Planning, who partnered with IBM	0.2913212575958445	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.2, 0.3]
The implications of this research are profound,” Jill Havely, managing director of employee experience at WTW, said in a Thursday press release	The appointment of Ernst & Young LLP as the Company’s independent registered public accounting firm for the fiscal year ending December 31, 2023	0.19200259737472913	['wtw']	['ernst & young llp']	0.48490661632943693	US	US	1.0	(0.1, 0.2]
The following table shows the fees billed or expected to be billed for professional services by KPMG for the fiscal years	Representatives of KPMG are expected to be present at the Annual Meeting	0.47448790164760135	['kpmg']	['kpmg']	1.0	FI	FI	1.0	(0.4, 0.5]
The Audit Committee has also received the written disclosures and the letter from Ernst & Young LLP required by applicable requirements of the PCAOB regarding the independent accountants’ communications with the Audit Committee concerning independence	Upon completing these activities, the Audit Committee concluded that Ernst & Young LLP is independent from Cara	0.6954513066082181	['ernst & young llp']	['ernst & young llp', 'cara']	0.973119309241837	US	US	1.0	(0.6, 0.7]
Representatives of Ernst& Young LLP are expected to be virtually present at the Annual Meeting	IBM ended in the green after it said margins	0.152359620045302	['ernst & young llp', 'america']	['ibm']	0.5003291039310711	US	US	1.0	(0.1, 0.2]
IBM encourages investors to visit its various web sites from time to time, as information is updated and new information is posted	PwC to make reference	0.10670838772894631	['ibm']	['pricewaterhousecoopers']	0.7352658366320254	US	US	1.0	(0.1, 0.2]
The audit report of PwC on the Company’s financial statements	Aon assisted our compensation committee in conducting a competitive compensation assessment for our executive officers and non-employee directors for the 2022 annual	0.3025716355378674	['pricewaterhousecoopers']	['aon']	0.9704443509705644	US	US	1.0	(0.3, 0.4]
Prior to joining the Chuy’s board, Mr. Zecher was with Ernst & Young LLP, a registered public accounting firm, for over 36 years until his retirement as a Partner in 2010	its new partnership with IBM gives it access to AI and quantum computing technologies that could play a key role in speeding up its progress	0.20530452674383876	['ernst & young llp']	['ibm']	0.46026486268495787	US	US	1.0	(0.2, 0.3]
to date (Endpoints) Moderna and IBM to Explore Quantum Computing and Generative AI for mRNA Science (BioSpace) BeiGene's gastric cancer drug succeeds in late-stage trial	that International Business Machines Corp. and its combined affiliates (together, “IBM”) improperly deducted royalty payments from related foreign entities	0.11390963773643432	['ibm', 'moderna']	['ibm']	0.8050950030471955	US	US	1.0	(0.1, 0.2]
IBM is organized under the laws of New York	IBM World Trade Corporation (“WTC”), a wholly owned subsidiary of IBM headquartered in New York	0.5993983148591782	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
Specifically, IBM argued that the State’s interpretation of the royalty income exclusion failed both the internal and external consistency tests	that IBM was organized under New York law and that both IBM and WTC	0.4775891091427379	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
NY Appellate Court Finds That IBM Cannot Deduct Foreign Royalty Payments	IBM argued that the State’s interpretation of the royalty income exclusion failed both the internal and external consistency tests	0.6060904241269247	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
The Court found that IBM could not deduct royalties received from foreign affiliates for the use of intangible assets because the affiliates were not New York taxpayers subject to the state’s addback laws and the royalty payments would escape taxation	IBM and WTC deducted the royalty payments	0.7052597910433791	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.7, 0.8]
MainStreet Investment Advisors LLC's holdings in Accenture were worth $7,044,000 as of its most recent filing with the Securities & Exchange Commission	Clifford Swan Investment Counsel LLC's holdings in International Business Machines were worth $7,506,000 as of its most recent filing with the Securities & Exchange Commission	0.5292188768430142	['accenture']	['ibm']	0.7565876690497543	US	US	1.0	(0.5, 0.6]
IBM forecasts 3-5% growth International Business Machines Corp	IBM reported first-quarter revenue of US$14.3 billion, little	0.5795110940434673	['ibm']	['ibm']	0.9999999999999999	TW	US	0.47835636138916016	(0.5, 0.6]
International Business Machines traded above the flatline after reporting mixed quarterly results and announcing that it had teamed with Moderna to advance mRNA research	In tech, International Business Machines traded above the flatline after reporting mixed quarterly results and announcing that it had teamed with Moderna to advance mRNA research	1.0	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.9, 1.0]
Catherine Mulligan was global co-head of cyber for Aon’s Reinsurance Solutions until last November, when she moved to an enterprise client leader role within Aon	Aon recruits cyber exec from Axa XL for reinsurance unit	0.6106822150481652	['aon']	['aon', 'axa sa']	0.8517921832886702	US	US	1.0	(0.6, 0.7]
Axa XL, a division of Axa SA, to join Aon PLC’s reinsurance solutions unit as executive managing director	Mr. Grigg was responsible for the North American cyber tech portfolio, Aon said in its statement	0.3212015561947821	['aon', 'coverhound']	['aon']	0.9477526553854243	US	US	1.0	(0.3, 0.4]
IBM in particular has hit every one of its milestones	The FMCG arm of IT giant Wipro has completed its 14th acquisition, in a move that strengthens presence	0.26112470611667526	['ibm']	['wipro']	0.7214883526689106	US	IN	0.5367935299873352	(0.2, 0.3]
Further, IBM is taking additional steps to deliver all FlashSystem orders within two business days	Most IBM flash systems come with the company’s core flash modules	0.5744008363864967	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
IBM plans to release the software update in June	as IBM is moving to make its FlashSystem line more appealing for existing partners	0.4684134341376502	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
IBM still offers industry-standard drive options and various configurations but has reduced the overall number	IBM seeks to boost its enterprise flash storage business by offering 15% discounts	0.5480695185663033	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
IBM is moving to make its FlashSystem line more appealing for existing partners	IBM also is hoping it will attract new partners	0.6033935674459319	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
Werner said IBM hadn’t suffered the extent of supply chain disruptions that other	IBM is taking additional steps to deliver all FlashSystem orders within two business days	0.38488401263468114	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
Werner said IBM still offers industry-standard drive options and various configurations but has reduced the overall number	More >> New York Appellate Court Finds That IBM Cannot Deduct Foreign Royalty Payments	0.34847554082421106	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
Zurcher Kantonalbank Zurich Cantonalbank has recently made headlines for its significant growth in its position in Gartner, Inc. during the 4th quarter, with an impressive increase of 139.5%	Gartner, Inc. has seen changes in the positions of several hedge funds and institutional investors over the past few months, but these actions have been overwhelmingly bullish for the information technology services provider	0.5063236173286696	['gartner']	['gartner']	0.9999999999999998	CH	CH	1.0	(0.5, 0.6]
IBM traded in the green after it said margins	Willis Towers Watson Public Poised to Impress Investors with Q1 Earnings Report	0.33276314013509994	['ibm']	['willis towers watson']	0.7286992074126226	US	US	1.0	(0.3, 0.4]
Willis Towers Watson Public, a leading investment advisory and insurance brokerage firm, is set to release its earnings data before the opening of the stock market on Thursday, April 27th	Glenmede Trust Co. NA also invested substantially in Willis Towers Watson Public during Q3 2020	0.5890166231774915	['willis towers watson']	['willis towers watson', 'glenmede']	0.9041078708771869	US	US	1.0	(0.5, 0.6]
During this quarter, Willis Towers Watson Public generated revenue of $2.72 billion	IBM's pre-trained AI model MoLFormer will help scientists predict a molecule's properties	0.01373693686845664	['willis towers watson']	['ibm']	0.7286992074126226	US	GB	0.7544673085212708	(-0.001, 0.1]
IBM isn't the only one applying AI to medicine	The pharmaceutical company will use IBM's quantum computing technologies to accelerate the development of mRNA therapies and vaccines, while IBM will invest in generative AI to improve the design of those products, according to the agreement	0.6308894213660168	['ibm']	['ibm']	0.9999999999999999	GB	GB	1.0	(0.6, 0.7]
Tata Consultancy Services , a leading IT services, consulting, and business solutions organization	Beazley (United Kingdom), Willis Towers Watson (United Kingdom), Amwins Group (United States), USI (United States), Stuckey & Company (United States), Lexington Insurance (United States), Victor Insurance (United States), Tokio Marine HCC (United States), Axa XL (United States), Ryan Specialty Group (United States), Liberty Mutual (Canada), Zurich Insurance Group (Switzerland) Scope of the Report of Architects & Engineers (A&E) Insurance Architects & engineers insurance protects architects, engineers, and designers from various professional and business liabilities	0.20384511890510845	['tata consultancy services']	['willis towers watson']	0.5725189873777475	US	US	1.0	(0.2, 0.3]
A major US chipmaker has sued IBM for allegedly sharing confidential intellectual property and trade secrets with its partners	the complaint alleges IBM unlawfully disclosed GlobalFoundries' intellectual property and trade secrets to its partners, including Japanese chip consortium Rapidus	0.6958762835157912	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
US chipmaker sues IBM for alleged disclosure of trade secrets	"IBM calls the allegations ""entirely baseless"" and says it is ""confident that the court will agree"	0.5862646286551075	['ibm']	['ibm']	0.9999999999999999	US	JP	0.5085175633430481	(0.5, 0.6]
